index,pdfsize,metadata size,xref Length,obj,endobj,JS,Javascript,Class
3168,95,180,9,10,10,1,1,Malicious
2949,8,235,16,9,9,1,1,Malicious
4053,56,335,44,43,43,0,0,Benign
139,7,239,10,19,19,0,0,Malicious
3995,48,307,40,43,43,0,0,Benign
4056,51,359,35,36,36,0,0,Benign
2378,5,180,53,8,8,1,1,Malicious
7403,22,298,13,26,26,0,0,Benign
3197,8,180,11,0,1,1,0,Malicious
4350,45,298,12,11,11,0,0,Benign
112,15,224,20,13,13,2,3,Malicious
3195,4,180,14,12,11,1,1,Malicious
463,9,290,10,10,10,1,1,Malicious
5061,74,265,21,12,12,0,0,Benign
1233,15,257,16,9,9,1,2,Malicious
3250,604,180,127,11,11,1,1,Malicious
594,6,250,15,19,19,0,0,Malicious
4977,81,262,21,11,11,0,0,Benign
7617,25,260,12,29,29,0,0,Benign
450,4,220,12,11,11,3,4,Malicious
4597,80,283,30,203,203,0,0,Benign
3277,60,365,24,10,10,1,2,Malicious
4335,73,272,21,6,6,0,0,Benign
5330,74,262,21,141,141,0,0,Benign
312,9,180,9,16,16,1,2,Malicious
4140,62,298,73,72,72,0,0,Benign
6081,87,382,452,69,69,0,0,Benign
4766,79,262,21,25,25,0,0,Benign
4961,74,283,25,30,30,0,0,Benign
7398,15,260,12,29,29,0,0,Benign
5523,31,305,191,51,51,0,0,Benign
451,8,246,19,10,10,1,2,Malicious
3166,9,180,9,0,0,1,0,Malicious
3731,43,389,82,83,83,0,0,Benign
6244,95,346,472,165,165,0,0,Benign
7651,109,296,184,49,49,0,0,Benign
3626,2,180,11,13,13,2,3,Malicious
890,12,180,9,18,18,2,3,Malicious
6851,186,297,159,186,186,0,0,Benign
2763,8,232,18,9,9,1,1,Malicious
658,8,180,10,119,119,19,19,Malicious
1506,14,180,10,8,8,1,1,Malicious
7393,21,298,13,21,21,0,0,Benign
4657,84,283,29,6,6,0,0,Benign
7665,25,226,56,114,114,0,0,Benign
999,14,224,20,25,25,1,2,Malicious
389,4,247,16,21,21,0,0,Malicious
3407,8,180,122,19,19,0,0,Malicious
2330,23,8322,53,8,8,1,1,Malicious
1476,26,246,10,8,8,1,1,Malicious
2240,33,180,16,9,9,1,1,Malicious
7358,100,272,21,6,6,0,0,Benign
7369,22,298,13,29,29,0,0,Benign
6826,236,271,125,9,9,0,0,Benign
6760,110,282,41,72,72,0,0,Benign
6898,190,342,135,99,99,0,0,Benign
2972,8,180,10,76,76,2,4,Malicious
3386,9,180,9,3,2,1,2,Malicious
2775,6,201,996,8,8,1,1,Malicious
1923,198,180,62,8,8,0,0,Malicious
758,9,180,9,13,13,1,2,Malicious
700,12,180,9,14,14,2,3,Malicious
7168,183,283,100,99,99,0,0,Benign
1293,15,256,16,9,9,1,2,Malicious
7223,123,283,30,29,29,0,0,Benign
2873,31,255,10,9,9,0,0,Malicious
6845,130,346,139,118,118,0,0,Benign
2535,3,256,15,8,8,0,0,Malicious
6876,145,347,147,107,107,0,0,Benign
1907,284,180,62,9,9,1,2,Malicious
7754,11,279,28,84,84,0,0,Benign
5698,67,345,206,168,168,0,0,Benign
368,80,180,11,19,19,0,0,Malicious
1937,9,299,10,9,9,1,2,Malicious
4314,74,283,24,23,23,0,0,Benign
1151,46,180,15,16,0,1,1,Malicious
7851,31,252,61,11,11,0,0,Benign
5212,76,347,36,24,24,0,0,Benign
7077,235,300,399,398,398,0,0,Benign
6669,263,377,2493,38,38,1,2,Benign
3010,4,377,13,9,9,1,2,Malicious
8053,85,303,218,251,251,0,0,Benign
191,3,180,8,19,19,0,0,Malicious
8185,7,320,17,4,4,1,1,Malicious
4528,41,339,456,47,47,0,0,Benign
174,9,180,9,21,21,0,0,Malicious
1903,17,250,10,9,9,1,1,Malicious
1099,4,180,9,21,21,5,6,Malicious
5438,75,283,38,11,11,0,0,Benign
3646,11,180,9,11,11,2,3,Malicious
3408,4,180,14,100,100,16,16,Malicious
6209,61,405,444,78,78,0,0,Benign
2292,4,180,9,9,9,2,3,Malicious
7131,203,304,124,119,119,0,0,Benign
7958,39,288,40,39,39,0,0,Benign
5447,71,315,279,130,130,0,0,Benign
5011,36,298,12,40,40,0,0,Benign
1164,828,180,9,15,15,1,1,Malicious
6116,86,401,1282,88,88,0,0,Benign
4756,84,283,25,11,11,0,0,Benign
3971,89,355,262,261,261,0,0,Benign
6111,47,416,176,42,42,0,0,Benign
5141,94,262,21,44,44,0,0,Benign
3664,2,180,11,14,14,2,3,Malicious
5808,86,382,329,122,122,0,0,Benign
1661,1,180,111113,34,34,1,2,Malicious
508,15,224,20,11,11,1,1,Malicious
166,8,180,11,15,15,1,2,Malicious
5521,81,305,498,44,44,0,0,Benign
5646,50,402,267,32,32,0,0,Benign
1006,5,180,16,19,19,1,1,Malicious
6333,92,352,722,98,98,2,3,Benign
3269,9,180,216,0,1,1,0,Malicious
5532,84,305,590,104,104,0,0,Benign
3494,77,180,7,19,19,0,0,Malicious
7130,183,304,73,72,72,0,0,Benign
5638,52,537,585,229,229,0,0,Benign
103,9,180,9,15,15,1,2,Malicious
3265,7,201,996,12,12,2,3,Malicious
1111,2048,256,16,10,10,1,1,Malicious
4979,81,283,34,25,25,0,0,Benign
2536,540,180,12,8,8,1,1,Malicious
1104,16,180,10,14,14,3,4,Malicious
3875,396,308,537,110,110,0,0,Benign
6328,67,366,262,64,64,0,0,Benign
1752,23,180,26,8,8,1,1,Malicious
7312,136,262,24,11,11,0,0,Benign
4609,91,283,28,9,9,0,0,Benign
3915,49,303,31,30,30,0,0,Benign
7083,131,250,63,62,62,0,0,Benign
2916,254,303,615,5,4,0,0,Malicious
5419,87,262,21,9,9,0,0,Benign
1658,1,180,111612,5,5,1,1,Malicious
152,1225,305,23,10,9,0,0,Malicious
4502,83,262,21,37,37,0,0,Benign
2483,6,180,10,9,9,1,1,Malicious
1583,16,256,16,9,9,1,1,Malicious
7012,210,371,184,71,71,0,0,Benign
2552,46,335,19,69,69,0,0,Malicious
8014,20,229,35,104,104,0,0,Benign
5590,339,282,1202,87,87,0,0,Benign
3551,58,288,14,12,12,1,1,Malicious
3722,32,334,59,58,58,0,0,Benign
4472,96,460,197,132,132,0,0,Benign
6026,34,406,44,779,779,0,0,Benign
7469,23,302,25,6,6,0,0,Benign
7153,228,304,80,78,78,0,0,Benign
2209,22,180,3333,9,9,1,1,Malicious
6215,54,393,247,93,93,0,0,Benign
4945,39,226,28,11,11,0,0,Benign
6119,76,414,469,56,56,0,0,Benign
2985,19,180,10,9,8,2,3,Malicious
1822,2,180,111614,35,35,5,6,Malicious
6334,67,401,450,278,278,2,3,Benign
6321,52,347,248,121,121,0,0,Benign
4695,71,283,17,34,34,0,0,Benign
5632,375,484,5300,38,38,0,0,Benign
5204,83,283,36,18,18,0,0,Benign
309,9,180,9,16,16,1,2,Malicious
212,14,224,20,15,15,1,2,Malicious
7755,11,279,27,31,31,0,0,Benign
4920,84,262,21,29,29,0,0,Benign
3599,2,180,111612,24,24,4,4,Malicious
3622,2,180,111612,17,17,2,3,Malicious
5880,90,369,821,102,102,0,0,Benign
4487,87,262,21,11,11,0,0,Benign
7551,27,298,12,22,22,0,0,Benign
3450,45,180,25,10,10,2,2,Malicious
495,9,180,9,11,11,1,1,Malicious
6596,130,460,747,152,152,2,3,Benign
3256,7,201,996,10,10,1,2,Malicious
205,7,180,11,15,15,2,3,Malicious
1434,2,256,15,35,35,1,1,Malicious
1135,12,224,20,10,10,1,1,Malicious
2584,15,180,10,59,59,0,0,Malicious
868,9,180,9,13,13,3,4,Malicious
2749,56,256,69,9,9,1,1,Malicious
3613,14,180,10,13,13,2,3,Malicious
305,15,224,20,15,15,1,2,Malicious
1849,3,180,5,9,9,1,1,Malicious
7676,179,294,512,51,51,0,0,Benign
4166,53,295,94,93,93,0,0,Benign
1988,95,180,9,9,9,2,3,Malicious
3240,4,180,9,10,10,1,2,Malicious
2798,243,347,21,9,9,1,1,Malicious
7732,374,313,3001,29,29,0,0,Benign
1534,15,180,10,7,7,1,1,Malicious
3109,35,474,75,71,71,0,0,Malicious
843,4,218,10,18,17,2,3,Malicious
1987,5,218,10,9,9,1,2,Malicious
5643,332,343,3923,60,60,0,0,Benign
5513,60,226,283,67,67,0,0,Benign
1714,14,224,20,6,6,1,1,Malicious
383,8,180,11,13,13,1,2,Malicious
1538,232,180,6,9,9,2,3,Malicious
211,15,224,20,28,28,1,2,Malicious
3388,37,180,11,17,12,1,1,Malicious
6571,4531,269,35,34,34,0,0,Benign
1957,4,180,14,9,9,1,2,Malicious
5369,92,283,29,130,130,0,0,Benign
2438,92,243,49,9,9,1,1,Malicious
2727,2,250,15,4,4,1,1,Malicious
4970,80,283,31,92,92,0,0,Benign
4230,35,316,273,62,62,0,0,Benign
6240,79,366,356,61,61,0,0,Benign
1349,177,269,42,9,9,1,1,Malicious
7046,151,284,125,40,40,0,0,Benign
4814,91,283,27,6,6,0,0,Benign
3832,54,450,35,34,34,0,0,Benign
3580,8,180,122,166,166,0,0,Malicious
6272,62,363,217,607,607,2,3,Benign
680,16,180,10,12,12,1,2,Malicious
3901,57,331,684,207,207,0,0,Benign
180,2,196,15,10,10,1,1,Malicious
7794,16,288,69,79,79,0,0,Benign
862,9,180,9,28,28,1,2,Malicious
7566,29,295,22,33,33,0,0,Benign
4907,82,283,31,27,27,0,0,Benign
278,1,180,111714,15,15,2,3,Malicious
4017,58,354,44,43,43,0,0,Benign
3319,37,180,11,14,14,2,3,Malicious
3252,99,358,41,23,23,3,4,Malicious
2518,7,234,10,9,9,2,3,Malicious
2480,243,347,21,9,9,1,2,Malicious
289,9,180,9,13,12,1,3,Malicious
4092,62,391,54,53,53,0,0,Benign
3075,27,180,5,9,9,1,1,Malicious
5107,46,583,195,148,148,0,0,Benign
4316,50,298,17,16,16,0,0,Benign
6160,359,420,832,55,55,0,0,Benign
993,9,180,9,12,12,1,2,Malicious
3235,7,180,11,19,19,1,1,Malicious
2236,2,180,11,9,9,2,3,Malicious
7644,106,283,31,39,39,0,0,Benign
39,14,224,20,10,10,1,1,Malicious
7746,16,253,32,51,51,0,0,Benign
5546,97,294,112,41,41,0,0,Benign
6505,2,383,13,12,12,0,0,Benign
2754,4,180,15,9,9,1,1,Malicious
6562,2,350,17,16,16,0,0,Benign
6435,409,387,569,46,46,0,0,Benign
270,8,180,10,10,10,1,2,Malicious
4055,48,349,39,38,38,0,0,Benign
2883,9,180,216,9,9,1,2,Malicious
6688,282,355,539,91,91,0,0,Benign
5288,87,262,21,124,124,0,0,Benign
6791,110,283,49,6,6,0,0,Benign
5905,92,367,677,62,62,0,0,Benign
7239,27,298,12,30,30,0,0,Benign
6366,337,383,449,377,377,0,0,Benign
111,9,180,9,10,10,1,1,Malicious
3218,8,180,13,19,19,0,0,Malicious
1391,17,245,10,9,9,1,1,Malicious
2600,7,239,10,41,41,12,13,Malicious
3975,74,332,201,200,200,0,0,Benign
220,9,180,9,12,12,1,2,Malicious
8038,15,252,28,31,31,0,0,Benign
4938,88,283,27,30,30,0,0,Benign
7031,16,306,26,25,25,0,0,Benign
5002,61,298,17,6,6,0,0,Benign
83,1,180,111612,24,24,1,2,Malicious
873,8,180,11,30,30,1,2,Malicious
7588,27,298,12,52,52,0,0,Benign
5133,72,250,30,11,11,0,0,Benign
461,14,224,20,27,27,5,6,Malicious
7202,30,260,12,11,11,0,0,Benign
4418,412,315,209,11,11,0,0,Benign
551,15,180,10,11,11,3,4,Malicious
2201,16,180,10,6,6,1,1,Malicious
2374,10,256,16,7,6,1,2,Malicious
6877,209,348,154,116,116,0,0,Benign
4306,74,283,30,29,29,0,0,Benign
2246,8,180,11,8,8,1,1,Malicious
7710,254,293,457,434,434,0,0,Benign
8068,51,288,187,58,58,0,0,Benign
2450,5,180,16,8,8,1,1,Malicious
3954,59,307,109,108,108,0,0,Benign
2329,15,14644,77,9,9,1,1,Malicious
8069,35,282,894,32,32,0,0,Benign
2146,83,180,10,91,89,4,5,Malicious
4747,78,283,34,6,6,0,0,Benign
5360,74,272,21,30,30,0,0,Benign
7228,13,297,22,23,23,0,0,Benign
650,1,180,111113,18,18,1,2,Malicious
7701,106,288,2882,38,38,0,0,Benign
708,17,254,10,13,13,2,3,Malicious
6992,359,321,106,73,73,0,0,Benign
4370,76,265,21,29,29,0,0,Benign
5751,87,421,607,73,73,0,0,Benign
6627,101,363,807,213,213,2,3,Benign
3063,79,180,84,9,9,1,1,Malicious
5505,60,226,232,76,76,0,0,Benign
3349,8,180,13,15,15,2,3,Malicious
1424,14,256,16,5,4,0,0,Malicious
1216,15,180,10,9,9,1,2,Malicious
6258,67,343,303,56,56,0,0,Benign
1924,2,180,9,8,8,1,1,Malicious
104,17,180,10,19,19,0,0,Malicious
1064,8,180,11,20,20,1,2,Malicious
3786,351,271,341,340,340,0,0,Benign
314,3,180,10,13,13,2,3,Malicious
1289,2,195,15,8,8,1,1,Malicious
5294,76,265,21,27,27,0,0,Benign
4557,99,302,216,11,11,0,0,Benign
1427,13,224,20,9,9,1,2,Malicious
4553,87,283,40,11,11,0,0,Benign
6446,350,364,731,57,57,0,0,Benign
3129,34,380,69,68,68,0,0,Malicious
4710,80,283,27,6,6,0,0,Benign
6624,234,396,231,308,308,2,3,Benign
3008,12,180,77,8,8,0,0,Malicious
6771,107,283,52,6,6,0,0,Benign
1105,7,259,10,10,10,1,1,Malicious
6312,46,382,81,68,68,2,3,Benign
6878,128,346,135,128,128,0,0,Benign
5608,352,414,202,244,244,0,0,Benign
8187,4,377,13,8,8,1,1,Malicious
4447,91,265,21,11,11,0,0,Benign
684,5,180,16,17,17,1,2,Malicious
6012,75,338,428,89,89,0,0,Benign
5282,91,283,35,16,16,0,0,Benign
2765,952,275,47,9,9,1,1,Malicious
3929,56,307,55,54,54,0,0,Benign
7233,14,260,12,36,36,0,0,Benign
6314,40,339,140,84,84,0,0,Benign
5058,94,283,25,11,11,0,0,Benign
3682,2,180,111614,11,11,2,3,Malicious
7503,25,298,12,33,33,0,0,Benign
4313,93,436,83,82,82,0,0,Benign
6381,399,354,2609,128,128,0,0,Benign
2451,310,180,9,9,9,1,2,Malicious
4205,41,331,64,63,63,0,0,Benign
7368,27,298,12,24,24,0,0,Benign
3824,62,320,236,87,87,0,0,Benign
326,4,229,10,20,20,1,2,Malicious
2652,16,205,49,7,6,1,2,Malicious
7025,111,304,105,104,104,0,0,Benign
7925,36,284,65,47,47,0,0,Benign
2176,15,224,20,4,4,1,1,Malicious
7084,133,295,476,115,115,0,0,Benign
3318,6,180,7,0,1,0,0,Malicious
7016,97,301,231,84,84,0,0,Benign
2787,16,180,10,44,44,0,0,Malicious
4290,80,283,24,23,23,0,0,Benign
1676,17,255,10,8,8,1,1,Malicious
3947,39,299,35,34,34,0,0,Benign
8015,38,249,35,155,155,0,0,Benign
4489,75,262,21,11,11,0,0,Benign
5221,79,262,21,29,29,0,0,Benign
5023,55,298,17,6,6,0,0,Benign
2503,3,180,8,8,8,1,1,Malicious
5923,69,389,273,70,70,0,0,Benign
2369,12,180,77,9,9,1,2,Malicious
2217,13,409,23,7,6,1,1,Malicious
2218,8,180,10,8,8,0,0,Malicious
3326,45,180,25,19,19,0,0,Malicious
4539,98,402,127,32,32,0,0,Benign
3583,46,180,125,0,0,0,0,Malicious
6424,61,180,108,46,46,0,0,Benign
5500,95,305,397,81,81,0,0,Benign
6055,323,371,1004,99,99,3,3,Benign
6423,48,491,272,38,38,0,0,Benign
85,10,388,18,19,19,0,0,Malicious
2801,249,277,19,9,9,1,1,Malicious
3671,10,180,36,17,17,2,3,Malicious
3667,12,258,31,11,11,2,3,Malicious
2019,8,246,19,9,9,1,2,Malicious
5266,56,243,22,30,30,0,0,Benign
2525,7,180,10,7,7,1,1,Malicious
4918,78,283,30,22,22,0,0,Benign
4198,309,355,1523,1522,1522,0,0,Benign
7453,26,260,12,29,29,0,0,Benign
6046,88,409,589,377,377,0,0,Benign
4559,51,340,288,509,509,0,0,Benign
2895,17,246,10,72,72,5,6,Malicious
6324,57,364,391,93,93,0,0,Benign
7135,177,304,73,72,72,0,0,Benign
3425,78,263,88,19,19,0,0,Malicious
7720,112,250,213,202,202,0,0,Benign
4532,64,262,21,11,11,0,0,Benign
7264,121,283,33,11,11,0,0,Benign
7974,15,229,39,38,38,0,0,Benign
5636,46,352,199,66,66,0,0,Benign
2001,6,250,15,9,9,1,2,Malicious
6449,94,359,106,58,58,0,0,Benign
869,1,180,9,19,19,0,0,Malicious
356,3,180,5,19,19,0,0,Malicious
5492,98,273,178,120,120,0,0,Benign
5176,86,283,26,33,33,0,0,Benign
8074,11,229,27,28,28,0,0,Benign
1890,14,480,29,8,8,1,1,Malicious
4427,89,283,35,68,68,0,0,Benign
6960,284,365,448,381,381,0,0,Benign
3563,8,180,11,13,13,1,1,Malicious
5561,67,305,500,81,81,0,0,Benign
2380,38,180,11,9,9,1,1,Malicious
7248,26,298,12,6,6,0,0,Benign
5714,44,334,133,39,39,0,0,Benign
5793,66,399,358,197,197,0,0,Benign
3306,5,180,18,25,25,0,0,Malicious
6347,76,391,406,103,103,0,0,Benign
3499,58,288,26,10,10,1,1,Malicious
4672,82,262,21,10,10,0,0,Benign
1116,7,250,15,22,22,1,2,Malicious
7534,162,283,17,6,6,0,0,Benign
7980,42,229,78,21,21,0,0,Benign
7745,13,252,28,63,63,0,0,Benign
5544,98,273,176,83,83,0,0,Benign
5351,82,283,32,6,6,0,0,Benign
8020,30,229,60,47,47,0,0,Benign
2500,153,273,38,8,8,1,1,Malicious
4385,76,262,21,11,11,0,0,Benign
8189,2,180,11,299,299,149,149,Malicious
3809,49,380,154,124,124,0,0,Benign
4462,42,298,18,6,6,0,0,Benign
6983,135,360,49,112,112,0,0,Benign
5253,73,262,21,141,141,0,0,Benign
7803,23,288,27,37,37,0,0,Benign
4832,77,283,31,6,6,0,0,Benign
2052,36,180,12,9,9,1,2,Malicious
1776,2,222,15,9,9,1,2,Malicious
6976,348,358,65,49,49,0,0,Benign
3313,59,273,13,17,17,1,1,Malicious
5894,88,336,451,95,95,0,0,Benign
7142,143,304,67,67,67,0,0,Benign
1592,10,180,45,5,5,1,1,Malicious
1723,19,180,10,8,8,1,1,Malicious
6412,40,295,889,104,104,0,0,Benign
4267,82,283,37,36,36,0,0,Benign
5584,75,327,368,47,47,0,0,Benign
490,17,180,10,3,3,1,2,Malicious
6880,205,347,146,109,109,0,0,Benign
3483,9,283,19,12,12,0,0,Malicious
3431,6,180,10,24,24,1,1,Malicious
4241,58,355,233,113,113,0,0,Benign
6652,282,376,535,129,129,2,3,Benign
25,51,308,21,20,20,1,2,Malicious
7286,101,305,659,44,44,0,0,Benign
2409,8,180,11,33,33,0,0,Malicious
3270,37,180,11,15,15,1,2,Malicious
1552,13,180,9,8,8,1,1,Malicious
6990,330,359,103,365,365,0,0,Benign
6130,99,383,799,58,58,0,0,Benign
3871,44,301,665,36,36,0,0,Benign
3402,4,396,14,19,19,0,0,Malicious
979,10,180,9,13,13,2,3,Malicious
2655,120,180,77,9,9,1,1,Malicious
1847,15,257,16,7,7,0,0,Malicious
7001,17,318,38,28,28,0,0,Benign
7743,41,252,65,128,128,0,0,Benign
4813,92,283,31,6,6,0,0,Benign
6093,92,401,407,74,74,0,0,Benign
6458,66,393,70,171,171,0,0,Benign
1102,8,180,10,18,18,1,2,Malicious
3276,8,180,11,3,3,1,2,Malicious
4965,78,283,28,11,11,0,0,Benign
6088,84,384,477,65,65,0,0,Benign
5708,50,368,152,187,187,0,0,Benign
3996,83,299,59,58,58,0,0,Benign
194,4,247,16,10,10,1,1,Malicious
643,17,180,10,10,10,1,2,Malicious
3285,5,218,10,13,13,1,2,Malicious
3116,35,613,72,71,71,0,0,Malicious
3575,75,256,36,18,18,0,0,Malicious
6712,164,370,28,27,27,0,0,Benign
2207,7,180,10,9,9,1,1,Malicious
3718,71,297,90,89,89,0,0,Benign
972,7,239,10,10,10,1,2,Malicious
719,8,180,11,26,25,1,2,Malicious
7327,16,260,12,11,11,0,0,Benign
3896,85,403,98,97,97,0,0,Benign
2803,128,180,77,4,4,1,1,Malicious
2566,32,180,49,8,8,1,1,Malicious
4025,65,389,53,52,52,0,0,Benign
32,10,360,21,20,20,1,2,Malicious
6445,337,343,677,52,52,0,0,Benign
4063,94,377,65,64,64,0,0,Benign
6605,196,358,1704,167,167,1,2,Benign
1697,23,258,10,9,9,1,1,Malicious
2792,13,180,24,8,8,1,1,Malicious
2222,8,180,10,9,9,2,3,Malicious
3764,90,284,156,31,31,0,0,Benign
3866,33,304,66,29,29,0,0,Benign
6200,71,363,424,98,98,0,0,Benign
6592,108,460,330,247,247,1,2,Benign
4498,77,262,21,11,11,0,0,Benign
6146,63,401,368,59,59,0,0,Benign
3758,78,344,273,251,251,0,0,Benign
5465,94,283,28,6,6,0,0,Benign
3227,8,180,10,19,19,1,2,Malicious
5244,93,283,39,6,6,0,0,Benign
5758,95,384,914,221,221,0,0,Benign
3904,50,326,247,112,112,3,4,Benign
2277,3,218,12,7,7,0,0,Malicious
5333,84,283,39,6,6,0,0,Benign
1401,10,256,16,5,5,1,1,Malicious
739,3,250,15,17,17,1,1,Malicious
5015,91,272,21,6,6,0,0,Benign
7441,21,260,12,85,85,0,0,Benign
6175,66,397,464,61,61,0,0,Benign
5508,60,226,284,53,53,0,0,Benign
4379,90,262,21,30,30,0,0,Benign
5591,313,329,905,75,75,0,0,Benign
674,1,180,111612,20,20,1,2,Malicious
4295,33,298,12,11,11,0,0,Benign
3841,36,290,30,29,29,0,0,Benign
1815,17,250,15,4,4,1,1,Malicious
5705,72,360,382,48,48,0,0,Benign
7932,51,271,84,299,299,0,0,Benign
6995,77,401,188,57,57,0,0,Benign
4919,84,262,21,27,27,0,0,Benign
2100,9,224,20,68,68,5,6,Malicious
7979,50,229,88,118,118,0,0,Benign
2101,8,180,16,9,9,1,2,Malicious
4213,85,330,206,205,205,0,0,Benign
4692,87,262,21,27,27,0,0,Benign
1548,2,222,15,9,9,1,1,Malicious
4604,93,283,27,82,82,0,0,Benign
3323,78,180,11,10,10,1,2,Malicious
8064,27,285,57,27,27,0,0,Benign
355,8,180,10,19,19,1,2,Malicious
1461,1,180,111612,9,9,1,2,Malicious
7256,11,271,58,6,6,0,0,Benign
3220,7,201,996,17,17,1,2,Malicious
7899,61,282,64,33,33,0,0,Benign
6680,266,362,582,134,134,2,3,Benign
1751,1,180,111714,9,9,1,2,Malicious
5378,88,283,35,6,6,0,0,Benign
5106,83,262,21,6,6,0,0,Benign
1772,10,180,9,4,4,1,1,Malicious
1196,12,180,9,4,4,1,1,Malicious
1878,2,256,15,9,9,1,2,Malicious
2668,5,223,15,8,8,1,1,Malicious
8173,37,338,200006,8,8,1,1,Malicious
2016,9,180,9,9,9,1,2,Malicious
2005,8,180,10,9,9,1,2,Malicious
3893,37,313,50,27,27,0,0,Benign
3237,6,256,19,10,10,1,1,Malicious
2078,4,180,9,9,9,1,2,Malicious
396,2,195,15,26,25,1,2,Malicious
2788,14,480,29,9,9,1,1,Malicious
4810,82,262,21,20,20,0,0,Benign
4072,64,343,54,56,56,0,0,Benign
5752,67,375,465,307,307,0,0,Benign
4871,78,262,21,39,39,0,0,Benign
1519,3,180,16,9,9,1,1,Malicious
6504,3,352,11,10,10,0,0,Benign
1378,12,180,9,7,6,1,2,Malicious
1023,16,180,10,26,26,1,1,Malicious
2587,3,180,16,8,8,1,1,Malicious
6391,89,371,784,74,74,0,0,Benign
2857,4,196,28,9,9,1,1,Malicious
8009,22,279,45,90,90,0,0,Benign
1629,2,196,15,8,8,1,1,Malicious
3523,5,180,18,30,30,1,2,Malicious
5231,86,262,21,11,11,0,0,Benign
3607,11,180,46,11,11,2,3,Malicious
7308,28,298,12,44,44,0,0,Benign
234,7,180,10,19,19,0,0,Malicious
5214,56,596,74,34,34,0,0,Benign
3796,45,351,61,39,39,0,0,Benign
4118,47,342,67,31,31,0,0,Benign
3800,37,402,57,36,36,0,0,Benign
5070,86,262,21,41,41,0,0,Benign
6037,73,400,338,346,346,1,2,Benign
1948,9,180,9,9,9,2,3,Malicious
7274,180,229,453,6,6,0,0,Benign
5074,84,283,17,11,11,0,0,Benign
3492,9,180,9,21,21,1,1,Malicious
2671,1,180,111113,9,9,2,3,Malicious
6812,202,629,157,29,29,0,0,Benign
2224,6,254,10,9,9,1,1,Malicious
1106,8,255,10,14,14,2,3,Malicious
6746,236,282,61,30,30,0,0,Benign
818,4,211,28,12,12,2,3,Malicious
6380,66,360,154,124,124,0,0,Benign
6311,43,399,74,37,37,1,1,Benign
7265,20,260,12,6,6,0,0,Benign
888,9,180,9,27,27,5,6,Malicious
2437,59,252,25,9,9,1,1,Malicious
817,16,240,31,10,10,1,1,Malicious
3414,8,180,10,11,11,1,2,Malicious
2341,4,218,10,9,9,1,1,Malicious
6722,156,283,94,93,93,0,0,Benign
3167,9,180,9,13,13,1,1,Malicious
6056,53,421,334,119,119,3,3,Benign
5394,77,283,31,28,28,0,0,Benign
1264,11,180,9,8,8,1,1,Malicious
7912,110,282,185,58,58,0,0,Benign
7433,287,180,3266,30,30,0,0,Benign
5774,71,374,545,51,51,0,0,Benign
1228,1,180,111113,9,9,1,1,Malicious
6351,39,298,12,102,102,0,0,Benign
52,3,180,9,10,10,1,1,Malicious
4927,86,283,25,6,6,0,0,Benign
5789,342,392,750,244,244,2,3,Benign
159,17,180,10,12,12,1,2,Malicious
5071,75,262,21,120,120,0,0,Benign
1587,11,180,9,9,9,1,2,Malicious
1589,250,180,9,4,4,1,1,Malicious
4674,404,286,35,6,6,0,0,Benign
4446,74,262,21,23,23,0,0,Benign
5168,78,283,31,6,6,0,0,Benign
3858,92,277,35,34,34,0,0,Benign
4510,75,291,43,30,30,0,0,Benign
2828,2,180,9,9,9,1,1,Malicious
436,8,180,10,20,20,1,2,Malicious
6508,1,370,8,7,7,0,0,Benign
3878,34,298,179,35,35,0,0,Benign
1588,10,180,16,8,8,1,1,Malicious
2780,3,180,8,9,9,1,2,Malicious
7656,120,297,168,50,50,0,0,Benign
6044,97,388,796,81,81,0,0,Benign
6704,163,210,17,16,16,0,0,Benign
973,3,180,10,14,14,2,3,Malicious
1238,2,180,111612,4,4,1,1,Malicious
2951,4,250,15,85,85,0,0,Malicious
2342,14,180,15,8,8,1,1,Malicious
6106,77,356,430,73,73,0,0,Benign
6987,397,302,595,30,30,0,0,Benign
1497,14,224,20,4,4,1,1,Malicious
4257,67,262,21,6,6,0,0,Benign
2422,37,180,11,8,8,0,0,Malicious
7528,23,263,34,6,6,0,0,Benign
5379,93,283,25,6,6,0,0,Benign
7048,263,273,94,93,93,0,0,Benign
2092,8,180,10,9,9,1,2,Malicious
2015,38,256,28,9,9,1,2,Malicious
6769,153,283,83,30,30,0,0,Benign
5978,58,429,103,520,520,2,3,Benign
187,17,180,10,10,10,1,1,Malicious
4625,87,283,30,37,37,0,0,Benign
3655,2,180,11,14,14,3,4,Malicious
3426,6,180,7,3,2,1,2,Malicious
4845,89,283,38,6,6,0,0,Benign
1381,12,180,46,9,9,1,1,Malicious
5014,81,262,21,30,30,0,0,Benign
413,16,180,10,17,17,2,3,Malicious
3336,5,251,10,19,19,0,0,Malicious
3606,3,220,10,17,17,2,3,Malicious
7678,135,277,1748,387,387,0,0,Benign
5974,394,391,824,65,65,0,0,Benign
7375,27,260,12,206,206,0,0,Benign
256,2,256,15,19,19,0,0,Malicious
6475,363,268,1186,189,189,0,0,Benign
8028,37,229,33,26,26,0,0,Benign
2235,7,239,10,6,6,1,1,Malicious
1767,15,224,20,9,9,2,1,Malicious
4236,42,498,394,43,43,0,0,Benign
5863,318,368,345,63,63,0,0,Benign
1572,15,180,10,9,9,1,2,Malicious
24,4,180,14,13,13,2,3,Malicious
